,Ticker,one_year,avg_drawdown,yearly_vol,
Equal-weighted,"NVDA,BABA,TSLA,AMZN,ENPH,FB,GOOG,SEDG",1.020730615,-0.04120588,0.681033221,
Equal-weighted,"NVDA,BIDU,TWTR,TSLA,AAPL,ENPH,FB,GOOG",1.020569674,-0.052996407,0.62020883,
Equal-weighted,"NFLX,TWTR,TSLA,ENPH,GOOG,FSLR,SEDG",1.019970518,-0.056574109,0.627814054,
Equal-weighted,"BABA,TWTR,TSLA,ENPH,FB,GOOG,FSLR,SEDG",1.019839103,-0.060676988,0.664957623,
Equal-weighted,"NVDA,TSLA,AMZN,ENPH,FSLR,SEDG",1.019766092,-0.039216199,0.661101738,
Equal-weighted,"NFLX,NVDA,BABA,TSLA,AAPL,AMZN,ENPH,FB,GOOG,FSLR",1.019711307,-0.050985422,0.684584742,
Equal-weighted,"BIDU,TSLA,AAPL,ENPH,FB,GOOG,SEDG",1.019703362,-0.04041378,0.62229162,
Equal-weighted,"NFLX,NVDA,BIDU,TSLA,AMZN,ENPH,FB,FSLR",1.019162183,-0.049024006,0.641209376,
Equal-weighted,"NFLX,NVDA,BABA,TSLA,ENPH,FB,GOOG,SEDG",1.019088756,-0.042089329,0.678880785,
Equal-weighted,"NVDA,TWTR,TSLA,AMZN,ENPH,SEDG",1.019084114,-0.048193955,0.63793189,
Equal-weighted,"NFLX,NVDA,BABA,TWTR,TSLA,AAPL,AMZN,ENPH,FB,GOOG",1.019029329,-0.056075028,0.661414894,
Equal-weighted,"NVDA,BABA,BIDU,TSLA,AAPL,ENPH,GOOG,FSLR",1.018564309,-0.048989136,0.65048399,
Equal-weighted,"NFLX,NVDA,BIDU,TWTR,TSLA,AMZN,ENPH,FB",1.018480205,-0.054113611,0.618039528,
Equal-weighted,"NFLX,BABA,BIDU,TWTR,TSLA,AMZN,ENPH,GOOG,FSLR",1.018321125,-0.062453552,0.617179439,
Equal-weighted,"NFLX,BABA,TSLA,AAPL,AMZN,ENPH,FB,GOOG,SEDG",1.018163017,-0.044041626,0.663497684,
Equal-weighted,"NFLX,NVDA,TSLA,ENPH,FSLR,SEDG",1.018124233,-0.040099647,0.658949303,
Equal-weighted,"NFLX,NVDA,TWTR,TSLA,AAPL,AMZN,ENPH,FSLR",1.018064807,-0.053708261,0.641483411,
Equal-weighted,"NVDA,BABA,TSLA,ENPH,FB,FSLR,SEDG",1.017992818,-0.044202525,0.696092872,
Equal-weighted,"NVDA,BABA,TWTR,TSLA,AAPL,AMZN,ENPH,FB,FSLR",1.017933392,-0.057720376,0.678626981,
Equal-weighted,"NVDA,BABA,BIDU,TWTR,TSLA,AAPL,ENPH,GOOG",1.017882331,-0.054078742,0.627314142,
Equal-weighted,"NFLX,BIDU,TSLA,AMZN,ENPH,FB,SEDG",1.017613893,-0.04130099,0.620122318,
Equal-weighted,"NFLX,NVDA,TWTR,TSLA,ENPH,SEDG",1.017442255,-0.049077404,0.635779454,
Equal-weighted,"NVDA,BABA,TWTR,TSLA,ENPH,FB,SEDG",1.01731084,-0.053180282,0.672923024,
Equal-weighted,"NFLX,TSLA,AAPL,AMZN,ENPH,FSLR,SEDG",1.017198495,-0.042051945,0.643566202,
Equal-weighted,"BABA,TSLA,AAPL,AMZN,ENPH,FB,FSLR,SEDG",1.01706708,-0.046154823,0.680709771,
Equal-weighted,"BABA,BIDU,TSLA,AAPL,ENPH,GOOG,SEDG",1.017016019,-0.041283794,0.629396932,
Equal-weighted,"NFLX,TWTR,TSLA,AAPL,AMZN,ENPH,SEDG",1.016516516,-0.051029701,0.620396353,
Equal-weighted,"NFLX,NVDA,BABA,BIDU,TSLA,AMZN,ENPH,FSLR",1.01647484,-0.05010634,0.648314688,
Equal-weighted,"BABA,TWTR,TSLA,AAPL,AMZN,ENPH,FB,SEDG",1.016385101,-0.05513258,0.657539923,
Equal-weighted,"NFLX,NVDA,BABA,TWTR,TSLA,AAPL,ENPH,FB,FSLR",1.016291533,-0.05875411,0.676474545,
Equal-weighted,"NFLX,NVDA,BABA,BIDU,TWTR,TSLA,AMZN,ENPH",1.015792862,-0.055195946,0.625144839,
Equal-weighted,"NFLX,NVDA,TWTR,TSLA,AMZN,ENPH,FB,GOOG,FSLR",1.01557527,-0.056703258,0.646684716,
Equal-weighted,"NFLX,BABA,TSLA,AAPL,ENPH,FB,FSLR,SEDG",1.015425221,-0.047038271,0.678557335,
Equal-weighted,"NFLX,BABA,BIDU,TSLA,AMZN,ENPH,SEDG",1.01492655,-0.042171005,0.62722763,
Equal-weighted,"NFLX,BABA,TWTR,TSLA,AAPL,ENPH,FB,SEDG",1.014743243,-0.056016028,0.655387487,
Equal-weighted,"NFLX,TSLA,AMZN,ENPH,FB,GOOG,FSLR,SEDG",1.014708958,-0.045304147,0.648767506,
Equal-weighted,"NVDA,BIDU,TWTR,TSLA,ENPH,GOOG,FSLR",1.014428272,-0.054706973,0.612583963,
Equal-weighted,"NVDA,TSLA,AAPL,ENPH,FB,GOOG,SEDG",1.014270165,-0.03692023,0.658902209,
Equal-weighted,"NFLX,TWTR,TSLA,AMZN,ENPH,FB,GOOG,SEDG",1.01402698,-0.054281903,0.625597658,
Equal-weighted,"BIDU,TSLA,ENPH,GOOG,FSLR,SEDG",1.01356196,-0.042546315,0.614666754,
Equal-weighted,"BIDU,TWTR,TSLA,AAPL,AMZN,ENPH,GOOG,FSLR",1.013502534,-0.057035012,0.597200862,
Equal-weighted,"TWTR,TSLA,AMZN,ENPH,FB,FSLR,SEDG",1.012931043,-0.0563951,0.642809744,
Equal-weighted,"NFLX,NVDA,BABA,TWTR,TSLA,AMZN,ENPH,GOOG,FSLR",1.012887927,-0.057785593,0.653790027,
Equal-weighted,"BIDU,TWTR,TSLA,ENPH,GOOG,SEDG",1.012879982,-0.051524071,0.591496905,
Equal-weighted,"NFLX,NVDA,BIDU,TSLA,AAPL,AMZN,ENPH,GOOG",1.012752187,-0.043042451,0.611124025,
Equal-weighted,"NVDA,BABA,BIDU,TSLA,AAPL,AMZN,ENPH,FB,GOOG",1.012620772,-0.047054566,0.648267594,
Equal-weighted,"NFLX,NVDA,TSLA,AMZN,ENPH,FB,SEDG",1.012180695,-0.037807441,0.656732907,
Equal-weighted,"NFLX,BABA,TSLA,AMZN,ENPH,GOOG,FSLR,SEDG",1.012021615,-0.046174161,0.655872818,
Equal-weighted,"NFLX,BIDU,TWTR,TSLA,AAPL,ENPH,GOOG,FSLR",1.011860675,-0.058068746,0.595048427,
Equal-weighted,"BABA,BIDU,TWTR,TSLA,AAPL,ENPH,FB,GOOG,FSLR",1.01172926,-0.06208086,0.632191996,
Equal-weighted,"NVDA,BIDU,TSLA,AAPL,AMZN,ENPH,FSLR",1.011656249,-0.0446878,0.628336111,
Equal-weighted,"NVDA,BABA,TSLA,AAPL,ENPH,GOOG,SEDG",1.011582822,-0.037790245,0.666007521,
Equal-weighted,"NFLX,BABA,TWTR,TSLA,AMZN,ENPH,GOOG,SEDG",1.011339637,-0.055151918,0.632702969,
Equal-weighted,"NFLX,TWTR,TSLA,ENPH,FB,FSLR,SEDG",1.011289184,-0.057278548,0.640657308,
Equal-weighted,"NVDA,BIDU,TSLA,ENPH,SEDG",1.011033697,-0.035049609,0.622632154,
Equal-weighted,"NFLX,NVDA,BABA,BIDU,TSLA,AAPL,ENPH,FB,GOOG",1.010978913,-0.0480883,0.646115158,
Equal-weighted,"NVDA,BIDU,TWTR,TSLA,AAPL,AMZN,ENPH",1.010974271,-0.049777405,0.605166263,
Equal-weighted,"BABA,TWTR,TSLA,AMZN,ENPH,FSLR,SEDG",1.010243699,-0.057265115,0.649915056,
Equal-weighted,"BIDU,TSLA,AAPL,AMZN,ENPH,SEDG",1.010107959,-0.037001907,0.607249053,
Equal-weighted,"NFLX,NVDA,BIDU,TSLA,AAPL,ENPH,FSLR",1.01001439,-0.045721534,0.626183676,
Equal-weighted,"NVDA,BABA,BIDU,TSLA,AAPL,ENPH,FB,FSLR",1.009882975,-0.049733648,0.663327245,
Equal-weighted,"NFLX,BABA,BIDU,TWTR,TSLA,AMZN,ENPH,FB,FSLR",1.009639791,-0.063198064,0.630022693,
Equal-weighted,"NFLX,NVDA,BIDU,TWTR,AAPL,AMZN,ENPH,FB,GOOG,FSLR,SEDG",1.009633357,-0.072359464,0.578629878,
Equal-weighted,"NFLX,NVDA,BABA,TSLA,AMZN,ENPH,SEDG",1.009493352,-0.038677456,0.663838218,
Equal-weighted,"NFLX,NVDA,BIDU,TWTR,TSLA,AAPL,ENPH",1.009332412,-0.050811139,0.603013827,
Equal-weighted,"NVDA,BABA,BIDU,TWTR,TSLA,AAPL,ENPH,FB",1.009200997,-0.054823254,0.640157397,
Equal-weighted,"NVDA,BIDU,TSLA,AMZN,ENPH,FB,GOOG,FSLR",1.009166713,-0.047682797,0.633537416,
Equal-weighted,"NFLX,BABA,TWTR,TSLA,ENPH,FSLR,SEDG",1.008601841,-0.058148563,0.64776262,
Equal-weighted,"NVDA,BIDU,TWTR,TSLA,AMZN,ENPH,FB,GOOG",1.008484735,-0.052772402,0.610367567,
Equal-weighted,"NFLX,BIDU,TSLA,AAPL,ENPH,SEDG",1.0084661,-0.037885355,0.605096618,
Equal-weighted,"NFLX,NVDA,BIDU,TWTR,TSLA,AAPL,AMZN,FB,GOOG,FSLR,SEDG",1.008388171,-0.068593053,0.611631597,
Equal-weighted,"BABA,BIDU,TSLA,AAPL,ENPH,FB,SEDG",1.008334685,-0.041988233,0.642240187,
Equal-weighted,"NVDA,TSLA,ENPH,GOOG,FSLR,SEDG",1.008128763,-0.039052765,0.651277342,
Equal-weighted,"NVDA,TWTR,TSLA,AAPL,AMZN,ENPH,GOOG,FSLR",1.008069336,-0.052367052,0.633811451,
Equal-weighted,"BIDU,TSLA,AMZN,ENPH,FB,GOOG,SEDG",1.007618423,-0.040254109,0.612450358,
Equal-weighted,"NFLX,NVDA,BIDU,TSLA,ENPH,FB,GOOG,FSLR",1.007524854,-0.04871653,0.63138498,
Equal-weighted,"NVDA,TWTR,TSLA,ENPH,GOOG,SEDG",1.007446785,-0.048030522,0.628107494,
Equal-weighted,"TSLA,AAPL,AMZN,ENPH,GOOG,FSLR,SEDG",1.007203024,-0.041005063,0.635894241,
Equal-weighted,"NFLX,NVDA,BABA,BIDU,TWTR,AAPL,AMZN,ENPH,GOOG,FSLR,SEDG",1.006946014,-0.073229479,0.58573519,
Equal-weighted,"NFLX,NVDA,BIDU,TWTR,TSLA,ENPH,FB,GOOG",1.006842876,-0.053806136,0.608215132,
Equal-weighted,"NFLX,BIDU,TSLA,AAPL,AMZN,ENPH,FB,GOOG,FSLR",1.006599115,-0.051044569,0.616001879,
Equal-weighted,"TWTR,TSLA,AAPL,AMZN,ENPH,GOOG,SEDG",1.006521046,-0.04998282,0.612724393,
Equal-weighted,"NVDA,BABA,BIDU,TSLA,AMZN,ENPH,GOOG,FSLR",1.00647937,-0.048765131,0.640642727,
Equal-weighted,"NFLX,NVDA,TWTR,TSLA,AAPL,ENPH,GOOG,FSLR",1.006427477,-0.053400786,0.631659015,
Equal-weighted,"NVDA,BABA,TWTR,TSLA,AAPL,ENPH,FB,GOOG,FSLR",1.006296062,-0.057412901,0.668802585,
Equal-weighted,"NFLX,BIDU,TSLA,ENPH,FB,GOOG,SEDG",1.005976564,-0.041137557,0.610297922,
Equal-weighted,"NFLX,BIDU,TWTR,TSLA,AAPL,AMZN,ENPH,FB,GOOG",1.005917137,-0.056134175,0.592832031,
Equal-weighted,"NVDA,BABA,BIDU,TWTR,TSLA,AMZN,ENPH,GOOG",1.005797392,-0.053854737,0.617472879,
Equal-weighted,"NVDA,BIDU,TWTR,TSLA,ENPH,FB,FSLR",1.005746938,-0.055451485,0.625427218,
Equal-weighted,"NFLX,NVDA,BABA,BIDU,TWTR,TSLA,AAPL,AMZN,GOOG,FSLR,SEDG",1.005700828,-0.069463068,0.618736909,
Equal-weighted,"NFLX,TSLA,AAPL,ENPH,GOOG,FSLR,SEDG",1.005561165,-0.041888511,0.633741805,
Equal-weighted,"BABA,TSLA,AAPL,ENPH,FB,GOOG,FSLR,SEDG",1.00542975,-0.04599139,0.670885375,
Equal-weighted,"BABA,BIDU,TSLA,AMZN,ENPH,GOOG,SEDG",1.00493108,-0.041124124,0.619555669,
Equal-weighted,"BIDU,TSLA,ENPH,FB,FSLR,SEDG",1.004880626,-0.043250753,0.627510008,
Equal-weighted,"NFLX,TWTR,TSLA,AAPL,ENPH,GOOG,SEDG",1.004879187,-0.050866268,0.610571957,
Equal-weighted,"NFLX,NVDA,BABA,BIDU,TSLA,ENPH,GOOG,FSLR",1.004837511,-0.049798865,0.638490291,
Equal-weighted,"BIDU,TWTR,TSLA,AAPL,AMZN,ENPH,FB,FSLR",1.0048212,-0.057779523,0.610044117,
Equal-weighted,"BABA,TWTR,TSLA,AAPL,ENPH,FB,GOOG,SEDG",1.004747772,-0.054969146,0.647715527,
Equal-weighted,"NVDA,TSLA,AAPL,AMZN,ENPH,SEDG",1.004674761,-0.033508357,0.643859642,
Equal-weighted,"NFLX,NVDA,BABA,TWTR,TSLA,AMZN,ENPH,FB,FSLR",1.004206593,-0.058530105,0.666633282,
Equal-weighted,"BIDU,TWTR,TSLA,ENPH,FB,SEDG",1.004198648,-0.05222851,0.60434016,
Equal-weighted,"NFLX,NVDA,BABA,BIDU,TWTR,TSLA,ENPH,GOOG",1.004155533,-0.054888471,0.615320443,
Equal-weighted,"NFLX,NVDA,BIDU,TSLA,AAPL,AMZN,ENPH,FB",1.004070852,-0.043786963,0.62396728,
Equal-weighted,"NFLX,BABA,BIDU,TSLA,AAPL,AMZN,ENPH,GOOG,FSLR",1.003911772,-0.052126904,0.623107191,
Equal-weighted,"TWTR,TSLA,AAPL,ENPH,FSLR,SEDG",1.00378325,-0.052979465,0.627784044,
Equal-weighted,"NFLX,BABA,TSLA,AMZN,ENPH,FB,FSLR,SEDG",1.003340281,-0.0468786,0.668716072,
Equal-weighted,"NFLX,BABA,BIDU,TSLA,ENPH,GOOG,SEDG",1.003289221,-0.042007572,0.617403233,
Equal-weighted,"NFLX,BABA,BIDU,TWTR,TSLA,AAPL,AMZN,ENPH,GOOG",1.003229794,-0.05721651,0.599937342,
Equal-weighted,"NFLX,BIDU,TWTR,TSLA,AAPL,ENPH,FB,FSLR",1.003179341,-0.058813257,0.607891681,
Equal-weighted,"NVDA,BABA,BIDU,TWTR,TSLA,ENPH,FSLR",1.003059595,-0.05653382,0.63253253,
Equal-weighted,"NFLX,NVDA,TSLA,AAPL,ENPH,SEDG",1.003032902,-0.034391805,0.641707206,
Equal-weighted,"NVDA,BABA,TSLA,AAPL,ENPH,FB,SEDG",1.002901487,-0.038494684,0.678850776,
Equal-weighted,"NFLX,BABA,TWTR,TSLA,AMZN,ENPH,FB,SEDG",1.002658303,-0.055856357,0.645546224,
Equal-weighted,"BABA,BIDU,TSLA,ENPH,FSLR,SEDG",1.002193283,-0.044120768,0.63461532,
Equal-weighted,"NVDA,TSLA,AMZN,ENPH,FB,GOOG,SEDG",1.002185225,-0.036760559,0.649060946,
Equal-weighted,"BABA,BIDU,TWTR,TSLA,AAPL,AMZN,ENPH,FSLR",1.002133857,-0.058861858,0.617149429,
Equal-weighted,"BABA,BIDU,TWTR,TSLA,ENPH,SEDG",1.001511305,-0.053098525,0.611445472,
Equal-weighted,"NFLX,NVDA,BABA,BIDU,TSLA,AAPL,AMZN,ENPH",1.001383509,-0.044869298,0.631072591,
Equal-weighted,"TWTR,TSLA,ENPH,FB,GOOG,FSLR,SEDG",1.001293713,-0.056231667,0.632985348,
Equal-weighted,"NFLX,NVDA,TSLA,AAPL,AMZN,ENPH,FB,GOOG,FSLR",1.001165918,-0.04637661,0.652612468,
Equal-weighted,"NFLX,NVDA,TSLA,ENPH,FB,GOOG,SEDG",1.000543366,-0.037644007,0.64690851,
Equal-weighted,"NFLX,BABA,BIDU,TWTR,TSLA,AAPL,ENPH,FSLR",1.000491998,-0.059895592,0.614996993,
Equal-weighted,"NFLX,NVDA,TWTR,TSLA,AAPL,AMZN,ENPH,FB,GOOG",1.00048394,-0.051466216,0.629442619,
Equal-weighted,"NVDA,BIDU,TSLA,AAPL,ENPH,GOOG,FSLR",1.00001892,-0.044380324,0.618511715,
Equal-weighted,"NFLX,BIDU,TWTR,TSLA,AMZN,ENPH,GOOG,FSLR",0.999775735,-0.057844741,0.585207164,
Equal-weighted,"BABA,BIDU,TWTR,TSLA,AMZN,ENPH,FB,GOOG,FSLR",0.99964432,-0.061856855,0.622350733,
Equal-weighted,"NFLX,TSLA,AAPL,AMZN,ENPH,FB,GOOG,SEDG",0.999617628,-0.039596305,0.63152541,
Equal-weighted,"NVDA,BABA,TSLA,AMZN,ENPH,GOOG,SEDG",0.999497882,-0.037630574,0.656166258,
Equal-weighted,"NVDA,TSLA,ENPH,FB,FSLR,SEDG",0.999447428,-0.039757204,0.664120597,
Equal-weighted,"NVDA,TWTR,TSLA,AAPL,AMZN,ENPH,FB,FSLR",0.999388002,-0.053111564,0.646654706,
Equal-weighted,"NVDA,BIDU,TWTR,TSLA,AAPL,ENPH,GOOG",0.999336942,-0.04946993,0.595341867,
Equal-weighted,"NFLX,NVDA,BABA,BIDU,TSLA,AMZN,ENPH,FB,GOOG",0.998893973,-0.047864295,0.636273896,
Equal-weighted,"NVDA,TWTR,TSLA,ENPH,FB,SEDG",0.99876545,-0.048734961,0.640950749,
Equal-weighted,"BABA,TWTR,TSLA,ENPH,GOOG,FSLR,SEDG",0.99860637,-0.057101681,0.64009066,
Equal-weighted,"TSLA,AAPL,AMZN,ENPH,FB,FSLR,SEDG",0.99852169,-0.041709502,0.648737496,
Equal-weighted,"NFLX,NVDA,BABA,TSLA,AAPL,AMZN,ENPH,GOOG,FSLR",0.998478575,-0.047458945,0.659717779,
Equal-weighted,"BIDU,TSLA,AAPL,ENPH,GOOG,SEDG",0.99847063,-0.036838473,0.597424657,
Equal-weighted,"NFLX,NVDA,BABA,BIDU,TWTR,AAPL,AMZN,ENPH,FB,FSLR,SEDG",0.99826468,-0.073933918,0.598578445,
Equal-weighted,"NFLX,BABA,BIDU,TWTR,TSLA,ENPH,FB,GOOG,FSLR",0.998002462,-0.062890589,0.620198297,
Equal-weighted,"NFLX,NVDA,BIDU,TSLA,AMZN,ENPH,FSLR",0.99792945,-0.045497529,0.616342413,
Equal-weighted,"NFLX,NVDA,BABA,TSLA,ENPH,GOOG,SEDG",0.997856023,-0.038514022,0.654013822,
Equal-weighted,"TWTR,TSLA,AAPL,AMZN,ENPH,FB,SEDG",0.997839712,-0.050687259,0.625567648,
Equal-weighted,"NVDA,BABA,BIDU,TSLA,AMZN,ENPH,FB,FSLR",0.997798035,-0.049509643,0.653485982,
Equal-weighted,"NFLX,NVDA,BABA,TWTR,TSLA,AAPL,AMZN,ENPH,GOOG",0.997796597,-0.05254855,0.636547931,
Equal-weighted,"NFLX,NVDA,TWTR,TSLA,AAPL,ENPH,FB,FSLR",0.997746143,-0.054145298,0.64450227,
Equal-weighted,"NFLX,NVDA,BIDU,TWTR,TSLA,AMZN,ENPH",0.997247472,-0.050587134,0.593172565,
Equal-weighted,"NVDA,BABA,BIDU,TWTR,TSLA,AMZN,ENPH,FB",0.997116057,-0.054599249,0.630316134,
Equal-weighted,"NFLX,NVDA,BABA,BIDU,TWTR,TSLA,AAPL,AMZN,FB,FSLR,SEDG",0.997019494,-0.070167507,0.631580163,
Equal-weighted,"NFLX,BABA,TSLA,AAPL,AMZN,ENPH,GOOG,SEDG",0.996930285,-0.04046632,0.638630721,
Equal-weighted,"NFLX,TSLA,AAPL,ENPH,FB,FSLR,SEDG",0.996879831,-0.04259295,0.64658506,
Equal-weighted,"NVDA,BABA,TSLA,ENPH,FSLR,SEDG",0.996760085,-0.040627219,0.671225909,
Equal-weighted,"NVDA,BABA,TWTR,TSLA,AAPL,AMZN,ENPH,FSLR",0.996700659,-0.054193899,0.653760018,
Equal-weighted,"NFLX,BIDU,TSLA,AMZN,ENPH,SEDG",0.99638116,-0.037725684,0.595255355,
Equal-weighted,"BABA,BIDU,TSLA,AMZN,ENPH,FB,SEDG",0.996249745,-0.041828562,0.632398924,
Equal-weighted,"NFLX,TWTR,TSLA,AAPL,ENPH,FB,SEDG",0.996197853,-0.051570707,0.623415212,
Equal-weighted,"NFLX,NVDA,BABA,BIDU,TSLA,ENPH,FB,FSLR",0.996156177,-0.050543377,0.651333546,
Equal-weighted,"NVDA,BABA,TWTR,TSLA,ENPH,SEDG",0.996078107,-0.049604976,0.64805606,
Equal-weighted,"BABA,TSLA,AAPL,AMZN,ENPH,FSLR,SEDG",0.995834347,-0.042579517,0.655842808,
Equal-weighted,"NFLX,NVDA,BABA,BIDU,TWTR,TSLA,ENPH,FB",0.995474198,-0.055632983,0.628163698,
Equal-weighted,"NFLX,BABA,BIDU,TSLA,AAPL,AMZN,ENPH,FB,FSLR",0.995230438,-0.052871416,0.635950445,
Equal-weighted,"BABA,TWTR,TSLA,AAPL,AMZN,ENPH,SEDG",0.995152369,-0.051557273,0.63267296,
Equal-weighted,"NFLX,NVDA,BABA,TWTR,TSLA,AAPL,ENPH,FSLR",0.9950588,-0.055227633,0.651607582,
Equal-weighted,"NFLX,BABA,BIDU,TSLA,ENPH,FB,SEDG",0.994607886,-0.04271201,0.630246488,
Equal-weighted,"NFLX,BABA,BIDU,TWTR,TSLA,AAPL,AMZN,ENPH,FB",0.99454846,-0.057961022,0.612780597,
Equal-weighted,"NFLX,NVDA,TWTR,TSLA,AMZN,ENPH,GOOG,FSLR",0.994342538,-0.053176781,0.621817752,
Equal-weighted,"NVDA,BABA,TWTR,TSLA,AMZN,ENPH,FB,GOOG,FSLR",0.994211123,-0.057188896,0.658961322,
Equal-weighted,"NFLX,BABA,TSLA,AAPL,ENPH,FSLR,SEDG",0.994192488,-0.043462965,0.653690372,
Equal-weighted,"NVDA,BIDU,TSLA,AAPL,AMZN,ENPH,FB,GOOG",0.994075382,-0.042445754,0.616295319,
Equal-weighted,"NFLX,BABA,TWTR,TSLA,AAPL,ENPH,SEDG",0.99351051,-0.052440722,0.630520524,
Equal-weighted,"NFLX,TSLA,AMZN,ENPH,GOOG,FSLR,SEDG",0.993476226,-0.04172884,0.623900543,
Equal-weighted,"BABA,TSLA,AMZN,ENPH,FB,GOOG,FSLR,SEDG",0.993344811,-0.045831719,0.661044112,
Equal-weighted,"BIDU,TWTR,TSLA,AAPL,ENPH,FB,GOOG,FSLR",0.993183871,-0.057472048,0.600219721,
Equal-weighted,"NVDA,TSLA,AAPL,ENPH,GOOG,SEDG",0.993037432,-0.033344924,0.634035246,
Equal-weighted,"NFLX,TWTR,TSLA,AMZN,ENPH,GOOG,SEDG",0.992794248,-0.050706597,0.600730694,
Equal-weighted,"BABA,TWTR,TSLA,AMZN,ENPH,FB,GOOG,SEDG",0.992662833,-0.054809475,0.637874264,
Equal-weighted,"NFLX,NVDA,BABA,TWTR,TSLA,ENPH,FB,GOOG,FSLR",0.992569264,-0.05822263,0.656808886,
Equal-weighted,"NFLX,NVDA,BIDU,TSLA,AAPL,ENPH,FB,GOOG",0.992433523,-0.043479488,0.614142883,
Equal-weighted,"NFLX,BABA,TSLA,ENPH,FB,GOOG,FSLR,SEDG",0.991702952,-0.046715167,0.658891676,
Equal-weighted,"TWTR,TSLA,AMZN,ENPH,FSLR,SEDG",0.99169831,-0.052819794,0.617942781,
Equal-weighted,"NFLX,BABA,TWTR,TSLA,AAPL,AMZN,ENPH,FB,GOOG,FSLR",0.991643526,-0.060550669,0.641425785,
Equal-weighted,"NVDA,BABA,BIDU,TSLA,AAPL,AMZN,ENPH,GOOG",0.991388039,-0.043528089,0.623400631,
Equal-weighted,"NVDA,BIDU,TSLA,AAPL,ENPH,FB,FSLR",0.991337586,-0.045124836,0.63135497,
Equal-weighted,"NFLX,BIDU,TWTR,TSLA,AMZN,ENPH,FB,FSLR",0.991094401,-0.058589252,0.598050419,
Equal-weighted,"NFLX,BABA,TWTR,TSLA,ENPH,FB,GOOG,SEDG",0.991020974,-0.055692924,0.635721828,
Equal-weighted,"NFLX,NVDA,TSLA,AMZN,ENPH,SEDG",0.990947963,-0.034232134,0.631865943,
Equal-weighted,"NVDA,BABA,TSLA,AMZN,ENPH,FB,SEDG",0.990816548,-0.038335013,0.669009513,
Equal-weighted,"NVDA,BIDU,TWTR,TSLA,AAPL,ENPH,FB",0.990655607,-0.050214442,0.608185122,
Equal-weighted,"BABA,BIDU,TWTR,TSLA,AAPL,ENPH,GOOG,FSLR",0.990496527,-0.058554383,0.607325033,
Equal-weighted,"NFLX,TWTR,TSLA,ENPH,FSLR,SEDG",0.990056451,-0.053703242,0.615790345,
Equal-weighted,"BABA,TWTR,TSLA,ENPH,FB,FSLR,SEDG",0.989925036,-0.05780612,0.652933914,
Equal-weighted,"NFLX,NVDA,BABA,TSLA,AAPL,AMZN,ENPH,FB,FSLR",0.989797241,-0.048203457,0.672561034,
Equal-weighted,"BIDU,TSLA,AAPL,ENPH,FB,SEDG",0.989789295,-0.037542912,0.610267912,
Equal-weighted,"NFLX,NVDA,BABA,BIDU,TSLA,AAPL,ENPH,GOOG",0.98974618,-0.044561823,0.621248195,
Equal-weighted,"NFLX,NVDA,BABA,TSLA,ENPH,FB,SEDG",0.989174689,-0.039218461,0.666857077,
Equal-weighted,"NFLX,NVDA,BABA,TWTR,TSLA,AAPL,AMZN,ENPH,FB",0.989115262,-0.053293062,0.649391186,
Equal-weighted,"NVDA,BABA,BIDU,TSLA,AAPL,ENPH,FSLR",0.988650242,-0.046207171,0.638460282,
Equal-weighted,"NFLX,BABA,BIDU,TWTR,TSLA,AMZN,ENPH,FSLR",0.988407058,-0.059671587,0.60515573,
Equal-weighted,"NFLX,NVDA,BIDU,TWTR,AAPL,AMZN,ENPH,GOOG,FSLR,SEDG",0.988400625,-0.068784158,0.553762915,
Equal-weighted,"NVDA,BABA,BIDU,TWTR,AAPL,AMZN,ENPH,FB,GOOG,FSLR,SEDG",0.98826921,-0.072887036,0.590906484,
Equal-weighted,"NFLX,BABA,TSLA,AAPL,AMZN,ENPH,FB,SEDG",0.98824895,-0.041170759,0.651473976,
Equal-weighted,"NVDA,BABA,BIDU,TWTR,TSLA,AAPL,ENPH",0.987968264,-0.051296777,0.615290433,
Equal-weighted,"NVDA,BIDU,TSLA,AMZN,ENPH,GOOG,FSLR",0.98793398,-0.044156319,0.608670452,
Equal-weighted,"NVDA,TWTR,TSLA,AAPL,ENPH,FB,GOOG,FSLR",0.987750673,-0.052804089,0.63683031,
Equal-weighted,"NVDA,BIDU,TWTR,TSLA,AMZN,ENPH,GOOG",0.987252002,-0.049245925,0.585500604,
Equal-weighted,"NFLX,NVDA,BIDU,TWTR,TSLA,AAPL,AMZN,GOOG,FSLR,SEDG",0.987155439,-0.065017747,0.586764634,
Equal-weighted,"BABA,BIDU,TSLA,AAPL,ENPH,SEDG",0.987101952,-0.038412927,0.617373224,
Equal-weighted,"NVDA,BABA,BIDU,TWTR,TSLA,AAPL,AMZN,FB,GOOG,FSLR,SEDG",0.987024024,-0.069120626,0.623908203,
Equal-weighted,"TSLA,AAPL,ENPH,FB,GOOG,FSLR,SEDG",0.986884361,-0.041546068,0.6389131,
Equal-weighted,"NFLX,NVDA,BABA,BIDU,TWTR,AAPL,ENPH,FB,GOOG,FSLR,SEDG",0.986627351,-0.073770484,0.588754048,
Equal-weighted,"BIDU,TSLA,AMZN,ENPH,GOOG,SEDG",0.98638569,-0.036678802,0.587583394,
Equal-weighted,"NFLX,NVDA,BIDU,TSLA,ENPH,GOOG,FSLR",0.986292121,-0.045190053,0.606518017,
