,Ticker,one_year,avg_drawdown,yearly_vol,Ticker total
Equal-weighted,"NFLX,NVDA,BABA,BIDU,TWTR,AMZN,FB,GOOG,FSLR,BRK-B,JNJ,JPM,V,HD,MA,PYPL,VZ,CRM,ADBE,DIS,CMCSA",0.353535171,-0.043610321,0.236195857,21
Equal-weighted,"NFLX,BABA,BIDU,TWTR,AAPL,AMZN,GOOG,SEDG,MSFT,BRK-B,JNJ,JPM,V,HD,MA,PYPL,VZ,CRM,ADBE,DIS,CMCSA",0.380518074,-0.042212841,0.236294244,21
Equal-weighted,"NFLX,NVDA,BABA,BIDU,TWTR,AAPL,AMZN,GOOG,FSLR,MSFT,BRK-B,JNJ,JPM,V,HD,MA,PYPL,VZ,CRM,DIS,CMCSA",0.368540658,-0.04336095,0.236459115,21
Equal-weighted,"NVDA,BABA,BIDU,AAPL,AMZN,FB,GOOG,FSLR,MSFT,BRK-B,JNJ,JPM,V,HD,MA,PYPL,VZ,CRM,ADBE,DIS,CMCSA",0.337930973,-0.037214323,0.236542613,21
Equal-weighted,"NFLX,NVDA,BABA,TWTR,AAPL,AMZN,FB,GOOG,FSLR,MSFT,BRK-B,JNJ,JPM,V,HD,MA,PYPL,VZ,CRM,ADBE,DIS",0.333156496,-0.040361521,0.236589418,21
Equal-weighted,"NFLX,NVDA,BIDU,TWTR,AAPL,AMZN,FB,GOOG,FSLR,MSFT,BRK-B,JNJ,JPM,V,HD,MA,PYPL,VZ,CRM,ADBE,DIS",0.374657135,-0.042418357,0.236758273,21
Equal-weighted,"NFLX,NVDA,BABA,BIDU,TWTR,AAPL,AMZN,FB,GOOG,FSLR,MSFT,BRK-B,JNJ,JPM,V,HD,MA,VZ,CRM,ADBE,CMCSA",0.326964317,-0.042760726,0.236854258,21
Equal-weighted,"NFLX,NVDA,BABA,BIDU,TWTR,AMZN,FB,GOOG,FSLR,MSFT,BRK-B,JNJ,JPM,V,HD,MA,PYPL,VZ,CRM,ADBE,DIS",0.357111662,-0.043050416,0.236899727,21
Equal-weighted,"NFLX,NVDA,BABA,BIDU,AAPL,AMZN,FB,GOOG,FSLR,MSFT,BRK-B,JNJ,JPM,V,HD,PYPL,VZ,CRM,ADBE,DIS,CMCSA",0.357220866,-0.038195404,0.236958277,21
Equal-weighted,"NVDA,BABA,BIDU,TWTR,AAPL,AMZN,GOOG,FSLR,MSFT,BRK-B,JNJ,JPM,V,HD,MA,PYPL,VZ,CRM,ADBE,DIS,CMCSA",0.36133745,-0.042349014,0.236989939,21
Equal-weighted,"NFLX,NVDA,BABA,TWTR,AAPL,AMZN,FB,FSLR,MSFT,BRK-B,JNJ,JPM,V,HD,MA,PYPL,VZ,CRM,ADBE,DIS,CMCSA",0.326178218,-0.04064258,0.237104408,21
Equal-weighted,"NFLX,NVDA,BIDU,TWTR,AAPL,AMZN,FB,FSLR,MSFT,BRK-B,JNJ,JPM,V,HD,MA,PYPL,VZ,CRM,ADBE,DIS,CMCSA",0.367678857,-0.042699417,0.237273263,21
Equal-weighted,"NFLX,NVDA,BABA,BIDU,TWTR,AAPL,AMZN,GOOG,FSLR,MSFT,BRK-B,JNJ,JPM,V,HD,PYPL,VZ,CRM,ADBE,DIS,CMCSA",0.380627344,-0.043330096,0.237405603,21
Equal-weighted,"NFLX,NVDA,BABA,BIDU,TWTR,AMZN,FB,FSLR,MSFT,BRK-B,JNJ,JPM,V,HD,MA,PYPL,VZ,CRM,ADBE,DIS,CMCSA",0.350133384,-0.043331475,0.237414717,21
Equal-weighted,"NFLX,NVDA,BABA,BIDU,AAPL,AMZN,FB,GOOG,FSLR,MSFT,BRK-B,JNJ,JPM,V,HD,MA,PYPL,VZ,ADBE,DIS,CMCSA",0.348205276,-0.037784381,0.237675035,21
Equal-weighted,"NFLX,BABA,BIDU,TWTR,AAPL,FB,GOOG,SEDG,MSFT,BRK-B,JNJ,JPM,V,HD,MA,PYPL,VZ,CRM,ADBE,DIS,CMCSA",0.370358742,-0.04240363,0.237803674,21
Equal-weighted,"NFLX,NVDA,BABA,TWTR,AAPL,AMZN,FB,GOOG,FSLR,MSFT,BRK-B,JNJ,JPM,V,HD,MA,PYPL,VZ,CRM,ADBE,CMCSA",0.328446906,-0.039860575,0.237831735,21
Equal-weighted,"NFLX,NVDA,BABA,BIDU,AAPL,AMZN,FB,GOOG,FSLR,MSFT,BRK-B,JNJ,V,HD,MA,PYPL,VZ,CRM,ADBE,DIS,CMCSA",0.35590202,-0.037986768,0.237929752,21
Equal-weighted,"NFLX,NVDA,BABA,BIDU,TWTR,AAPL,FB,GOOG,FSLR,MSFT,BRK-B,JNJ,JPM,V,HD,MA,PYPL,VZ,CRM,DIS,CMCSA",0.358381327,-0.043551739,0.237968545,21
Equal-weighted,"NFLX,NVDA,BIDU,TWTR,AAPL,AMZN,FB,GOOG,FSLR,MSFT,BRK-B,JNJ,JPM,V,HD,MA,PYPL,VZ,CRM,ADBE,CMCSA",0.369947545,-0.041917411,0.23800059,21
Equal-weighted,"NFLX,NVDA,BABA,BIDU,TWTR,AAPL,AMZN,GOOG,FSLR,MSFT,BRK-B,JNJ,JPM,V,HD,MA,PYPL,VZ,ADBE,DIS,CMCSA",0.371611754,-0.042919073,0.238122361,21
Equal-weighted,"NFLX,NVDA,BABA,BIDU,AAPL,AMZN,FB,GOOG,FSLR,MSFT,BRK-B,JNJ,JPM,HD,MA,PYPL,VZ,CRM,ADBE,DIS,CMCSA",0.357564457,-0.038386326,0.238129409,21
Equal-weighted,"NFLX,NVDA,BABA,BIDU,TWTR,AMZN,FB,GOOG,FSLR,MSFT,BRK-B,JNJ,JPM,V,HD,MA,PYPL,VZ,CRM,ADBE,CMCSA",0.352402072,-0.04254947,0.238142044,21
Equal-weighted,"NFLX,NVDA,BABA,BIDU,TWTR,AAPL,AMZN,FB,GOOG,FSLR,MSFT,BRK-B,JPM,V,HD,MA,VZ,CRM,ADBE,DIS,CMCSA",0.33471773,-0.043148638,0.238250149,21
Equal-weighted,"NFLX,BABA,BIDU,TWTR,AAPL,AMZN,FB,GOOG,SEDG,MSFT,BRK-B,JNJ,JPM,V,HD,MA,PYPL,VZ,CRM,DIS,CMCSA",0.37838288,-0.042776309,0.238349068,21
Equal-weighted,"NFLX,NVDA,BABA,BIDU,TWTR,AAPL,AMZN,GOOG,FSLR,MSFT,BRK-B,JNJ,V,HD,MA,PYPL,VZ,CRM,ADBE,DIS,CMCSA",0.379308497,-0.043121459,0.238377078,21
Equal-weighted,"NFLX,NVDA,BABA,BIDU,TWTR,AAPL,AMZN,FB,GOOG,FSLR,MSFT,BRK-B,JNJ,JPM,V,HD,MA,CRM,ADBE,DIS,CMCSA",0.341478188,-0.042884504,0.238422783,21
Equal-weighted,"NFLX,NVDA,BABA,BIDU,TWTR,AAPL,AMZN,FB,GOOG,FSLR,MSFT,JNJ,JPM,V,HD,MA,VZ,CRM,ADBE,DIS,CMCSA",0.337483264,-0.042806305,0.238440865,21
Equal-weighted,"NVDA,BABA,BIDU,TWTR,AAPL,FB,GOOG,FSLR,MSFT,BRK-B,JNJ,JPM,V,HD,MA,PYPL,VZ,CRM,ADBE,DIS,CMCSA",0.351178119,-0.042539804,0.238499368,21
Equal-weighted,"NFLX,NVDA,BABA,BIDU,TWTR,AAPL,AMZN,GOOG,FSLR,MSFT,BRK-B,JNJ,JPM,HD,MA,PYPL,VZ,CRM,ADBE,DIS,CMCSA",0.380970935,-0.043521018,0.238576735,21
Equal-weighted,"NFLX,NVDA,BABA,BIDU,AAPL,AMZN,FB,GOOG,FSLR,MSFT,BRK-B,JNJ,JPM,V,MA,PYPL,VZ,CRM,ADBE,DIS,CMCSA",0.350747612,-0.038195391,0.238854142,21
Equal-weighted,"BABA,BIDU,TWTR,AAPL,AMZN,FB,GOOG,SEDG,MSFT,BRK-B,JNJ,JPM,V,HD,MA,PYPL,VZ,CRM,ADBE,DIS,CMCSA",0.371179672,-0.041764374,0.238879891,21
Equal-weighted,"NFLX,NVDA,BABA,BIDU,TWTR,AAPL,FB,GOOG,FSLR,MSFT,BRK-B,JNJ,JPM,V,HD,PYPL,VZ,CRM,ADBE,DIS,CMCSA",0.370468012,-0.043520885,0.238915032,21
Equal-weighted,"NVDA,BABA,BIDU,TWTR,AAPL,AMZN,FB,GOOG,FSLR,MSFT,BRK-B,JNJ,JPM,V,HD,MA,PYPL,VZ,CRM,DIS,CMCSA",0.359202256,-0.042912483,0.239044763,21
Equal-weighted,"NFLX,NVDA,BABA,BIDU,AAPL,AMZN,FB,GOOG,FSLR,BRK-B,JNJ,JPM,V,HD,MA,PYPL,VZ,CRM,ADBE,DIS,CMCSA",0.346330495,-0.038355126,0.239159733,21
Equal-weighted,"NFLX,NVDA,BABA,TWTR,AAPL,AMZN,FB,GOOG,FSLR,MSFT,BRK-B,JPM,V,HD,MA,PYPL,VZ,CRM,ADBE,DIS,CMCSA",0.336200319,-0.040907068,0.239227626,21
Equal-weighted,"NFLX,BABA,BIDU,TWTR,AAPL,AMZN,FB,GOOG,SEDG,MSFT,BRK-B,JNJ,JPM,V,HD,PYPL,VZ,CRM,ADBE,DIS,CMCSA",0.390469565,-0.042745455,0.239295556,21
Equal-weighted,"NFLX,NVDA,BABA,BIDU,TWTR,AAPL,AMZN,GOOG,FSLR,MSFT,BRK-B,JNJ,JPM,V,MA,PYPL,VZ,CRM,ADBE,DIS,CMCSA",0.37415409,-0.043330082,0.239301468,21
Equal-weighted,"NFLX,NVDA,BIDU,TWTR,AAPL,AMZN,FB,GOOG,FSLR,MSFT,BRK-B,JPM,V,HD,MA,PYPL,VZ,CRM,ADBE,DIS,CMCSA",0.377700959,-0.042963905,0.239396481,21
Equal-weighted,"NFLX,NVDA,BABA,TWTR,AAPL,AMZN,FB,GOOG,FSLR,MSFT,BRK-B,JNJ,JPM,V,HD,MA,PYPL,CRM,ADBE,DIS,CMCSA",0.342960777,-0.040701763,0.23940026,21
Equal-weighted,"NFLX,NVDA,BABA,TWTR,AAPL,AMZN,FB,GOOG,FSLR,MSFT,JNJ,JPM,V,HD,MA,PYPL,VZ,CRM,ADBE,DIS,CMCSA",0.338965852,-0.040747661,0.239418343,21
Equal-weighted,"NFLX,NVDA,BABA,BIDU,TWTR,AAPL,AMZN,FB,GOOG,FSLR,MSFT,BRK-B,JNJ,JPM,V,HD,PYPL,VZ,CRM,DIS,CMCSA",0.37849215,-0.043893565,0.239460427,21
Equal-weighted,"NFLX,NVDA,BABA,BIDU,TWTR,AMZN,FB,GOOG,FSLR,MSFT,BRK-B,JPM,V,HD,MA,PYPL,VZ,CRM,ADBE,DIS,CMCSA",0.360155485,-0.043595963,0.239537935,21
Equal-weighted,"NFLX,NVDA,BIDU,TWTR,AAPL,AMZN,FB,GOOG,FSLR,MSFT,BRK-B,JNJ,JPM,V,HD,MA,PYPL,CRM,ADBE,DIS,CMCSA",0.384461416,-0.042758599,0.239569115,21
Equal-weighted,"NFLX,NVDA,BIDU,TWTR,AAPL,AMZN,FB,GOOG,FSLR,MSFT,JNJ,JPM,V,HD,MA,PYPL,VZ,CRM,ADBE,DIS,CMCSA",0.380466492,-0.042804497,0.239587197,21
Equal-weighted,"NFLX,NVDA,BABA,BIDU,TWTR,AAPL,AMZN,GOOG,FSLR,BRK-B,JNJ,JPM,V,HD,MA,PYPL,VZ,CRM,ADBE,DIS,CMCSA",0.369736973,-0.043489817,0.239607059,21
Equal-weighted,"NFLX,NVDA,BABA,BIDU,TWTR,AAPL,FB,GOOG,FSLR,MSFT,BRK-B,JNJ,JPM,V,HD,MA,PYPL,VZ,ADBE,DIS,CMCSA",0.361452422,-0.043109862,0.239631791,21
Equal-weighted,"NFLX,NVDA,BABA,BIDU,TWTR,AMZN,FB,GOOG,FSLR,MSFT,BRK-B,JNJ,JPM,V,HD,MA,PYPL,CRM,ADBE,DIS,CMCSA",0.366915943,-0.043390658,0.239710569,21
Equal-weighted,"NFLX,NVDA,BABA,BIDU,TWTR,AMZN,FB,GOOG,FSLR,MSFT,JNJ,JPM,V,HD,MA,PYPL,VZ,CRM,ADBE,DIS,CMCSA",0.362921018,-0.043436556,0.239728651,21
Equal-weighted,"NFLX,NVDA,BABA,BIDU,AAPL,AMZN,FB,GOOG,FSLR,MSFT,BRK-B,JNJ,JPM,V,HD,MA,PYPL,VZ,CRM,ADBE,DIS",0.349906986,-0.037795221,0.239863603,21
Equal-weighted,"NFLX,NVDA,BABA,BIDU,TWTR,AAPL,FB,GOOG,FSLR,MSFT,BRK-B,JNJ,V,HD,MA,PYPL,VZ,CRM,ADBE,DIS,CMCSA",0.369149166,-0.043312248,0.239886508,21
Equal-weighted,"NFLX,BABA,TWTR,AAPL,AMZN,FB,GOOG,FSLR,SEDG,MSFT,BRK-B,JNJ,JPM,V,HD,MA,VZ,CRM,ADBE,DIS,CMCSA",0.322469017,-0.043419366,0.239905996,21
Equal-weighted,"NVDA,BABA,BIDU,TWTR,AAPL,AMZN,FB,GOOG,FSLR,MSFT,BRK-B,JNJ,JPM,V,HD,PYPL,VZ,CRM,ADBE,DIS,CMCSA",0.371288942,-0.042881629,0.23999125,21
Equal-weighted,"NFLX,BABA,BIDU,TWTR,AAPL,AMZN,FB,GOOG,SEDG,MSFT,BRK-B,JNJ,JPM,V,HD,MA,PYPL,VZ,ADBE,DIS,CMCSA",0.381453975,-0.042334432,0.240012314,21
Equal-weighted,"NFLX,BIDU,TWTR,AAPL,AMZN,FB,GOOG,FSLR,SEDG,MSFT,BRK-B,JNJ,JPM,V,HD,MA,VZ,CRM,ADBE,DIS,CMCSA",0.363969656,-0.045081467,0.240074851,21
Equal-weighted,"NFLX,NVDA,BABA,BIDU,TWTR,AAPL,FB,GOOG,FSLR,MSFT,BRK-B,JNJ,JPM,HD,MA,PYPL,VZ,CRM,ADBE,DIS,CMCSA",0.370811604,-0.043711807,0.240086164,21
Equal-weighted,"NFLX,NVDA,BABA,BIDU,TWTR,AAPL,AMZN,FB,GOOG,FSLR,MSFT,BRK-B,JNJ,JPM,V,HD,MA,PYPL,VZ,DIS,CMCSA",0.36947656,-0.043482542,0.240177185,21
Equal-weighted,"NFLX,BABA,BIDU,TWTR,AMZN,FB,GOOG,FSLR,SEDG,MSFT,BRK-B,JNJ,JPM,V,HD,MA,VZ,CRM,ADBE,DIS,CMCSA",0.346424183,-0.045707142,0.240216304,21
Equal-weighted,"NFLX,BABA,BIDU,TWTR,AAPL,AMZN,FB,GOOG,SEDG,MSFT,BRK-B,JNJ,V,HD,MA,PYPL,VZ,CRM,ADBE,DIS,CMCSA",0.389150719,-0.042536818,0.240267031,21
Equal-weighted,"NFLX,NVDA,BABA,BIDU,TWTR,AAPL,AMZN,GOOG,FSLR,MSFT,BRK-B,JNJ,JPM,V,HD,MA,PYPL,VZ,CRM,ADBE,DIS",0.373313464,-0.042929912,0.240310929,21
Equal-weighted,"NFLX,NVDA,BABA,BIDU,AAPL,AMZN,FB,FSLR,MSFT,BRK-B,JNJ,JPM,V,HD,MA,PYPL,VZ,CRM,ADBE,DIS,CMCSA",0.342928708,-0.038076281,0.240378593,21
Equal-weighted,"NFLX,NVDA,BABA,BIDU,TWTR,AAPL,AMZN,FB,GOOG,FSLR,MSFT,BRK-B,JNJ,V,HD,MA,PYPL,VZ,CRM,DIS,CMCSA",0.377173303,-0.043684928,0.240431902,21
Equal-weighted,"NFLX,BABA,BIDU,TWTR,AAPL,AMZN,FB,GOOG,SEDG,MSFT,BRK-B,JNJ,JPM,HD,MA,PYPL,VZ,CRM,ADBE,DIS,CMCSA",0.390813156,-0.042936377,0.240466688,21
Equal-weighted,"NFLX,NVDA,BABA,BIDU,TWTR,AAPL,AMZN,FB,GOOG,FSLR,MSFT,BRK-B,JNJ,JPM,HD,MA,PYPL,VZ,CRM,DIS,CMCSA",0.378835741,-0.044084486,0.240631559,21
Equal-weighted,"NVDA,BABA,BIDU,TWTR,AAPL,AMZN,FB,GOOG,FSLR,MSFT,BRK-B,JNJ,JPM,V,HD,MA,PYPL,VZ,ADBE,DIS,CMCSA",0.362273352,-0.042470606,0.240708009,21
Equal-weighted,"NFLX,NVDA,BABA,BIDU,TWTR,AAPL,FB,GOOG,FSLR,MSFT,BRK-B,JNJ,JPM,V,MA,PYPL,VZ,CRM,ADBE,DIS,CMCSA",0.363994758,-0.043520872,0.240810897,21
Equal-weighted,"NFLX,NVDA,BABA,BIDU,TWTR,AAPL,AMZN,FSLR,MSFT,BRK-B,JNJ,JPM,V,HD,MA,PYPL,VZ,CRM,ADBE,DIS,CMCSA",0.366335186,-0.043210972,0.240825919,21
Equal-weighted,"NVDA,BABA,BIDU,TWTR,AAPL,AMZN,FB,GOOG,FSLR,MSFT,BRK-B,JNJ,V,HD,MA,PYPL,VZ,CRM,ADBE,DIS,CMCSA",0.369970095,-0.042672992,0.240962726,21
Equal-weighted,"NFLX,TWTR,AAPL,AMZN,FB,GOOG,FSLR,SEDG,MSFT,BRK-B,JNJ,JPM,V,HD,MA,PYPL,VZ,CRM,ADBE,DIS,CMCSA",0.365452245,-0.04156823,0.241052328,21
Equal-weighted,"NFLX,NVDA,BABA,BIDU,AAPL,AMZN,FB,GOOG,FSLR,MSFT,BRK-B,JNJ,JPM,V,HD,MA,PYPL,VZ,CRM,ADBE,CMCSA",0.345197396,-0.037294275,0.241105919,21
Equal-weighted,"NFLX,NVDA,BABA,BIDU,TWTR,AAPL,FB,GOOG,FSLR,BRK-B,JNJ,JPM,V,HD,MA,PYPL,VZ,CRM,ADBE,DIS,CMCSA",0.359577641,-0.043680606,0.241116488,21
Equal-weighted,"NFLX,NVDA,BABA,BIDU,TWTR,AAPL,AMZN,FB,GOOG,FSLR,MSFT,BRK-B,JNJ,JPM,V,HD,PYPL,VZ,ADBE,DIS,CMCSA",0.381563245,-0.043451687,0.241123673,21
Equal-weighted,"NVDA,BABA,BIDU,TWTR,AAPL,AMZN,FB,GOOG,FSLR,MSFT,BRK-B,JNJ,JPM,HD,MA,PYPL,VZ,CRM,ADBE,DIS,CMCSA",0.371632533,-0.043072551,0.241162382,21
Equal-weighted,"NFLX,BABA,BIDU,TWTR,AAPL,AMZN,FB,GOOG,SEDG,MSFT,BRK-B,JNJ,JPM,V,MA,PYPL,VZ,CRM,ADBE,DIS,CMCSA",0.383996311,-0.042745442,0.241191421,21
Equal-weighted,"NFLX,BABA,TWTR,AMZN,FB,GOOG,FSLR,SEDG,MSFT,BRK-B,JNJ,JPM,V,HD,MA,PYPL,VZ,CRM,ADBE,DIS,CMCSA",0.347906772,-0.042200289,0.241193782,21
Equal-weighted,"NFLX,NVDA,BABA,BIDU,TWTR,AAPL,AMZN,FB,GOOG,FSLR,MSFT,BRK-B,JNJ,JPM,V,MA,PYPL,VZ,CRM,DIS,CMCSA",0.372018896,-0.043893551,0.241356292,21
Equal-weighted,"NFLX,BIDU,TWTR,AMZN,FB,GOOG,FSLR,SEDG,MSFT,BRK-B,JNJ,JPM,V,HD,MA,PYPL,VZ,CRM,ADBE,DIS,CMCSA",0.389407411,-0.044257125,0.241362637,21
Equal-weighted,"NFLX,NVDA,BABA,BIDU,TWTR,AAPL,AMZN,FB,GOOG,FSLR,MSFT,BRK-B,JNJ,V,HD,PYPL,VZ,CRM,ADBE,DIS,CMCSA",0.389259989,-0.043654074,0.24137839,21
Equal-weighted,"NFLX,BABA,BIDU,TWTR,AAPL,AMZN,FB,GOOG,SEDG,BRK-B,JNJ,JPM,V,HD,MA,PYPL,VZ,CRM,ADBE,DIS,CMCSA",0.379579194,-0.042905176,0.241497012,21
Equal-weighted,"NFLX,NVDA,BABA,BIDU,TWTR,AAPL,AMZN,GOOG,FSLR,MSFT,BRK-B,JNJ,JPM,V,HD,MA,PYPL,VZ,CRM,ADBE,CMCSA",0.368603874,-0.042428966,0.241553246,21
Equal-weighted,"NFLX,NVDA,BABA,BIDU,TWTR,AAPL,AMZN,FB,GOOG,FSLR,MSFT,BRK-B,JNJ,JPM,HD,PYPL,VZ,CRM,ADBE,DIS,CMCSA",0.390922426,-0.044053632,0.241578047,21
Equal-weighted,"NFLX,NVDA,BABA,BIDU,TWTR,AAPL,AMZN,FB,GOOG,FSLR,BRK-B,JNJ,JPM,V,HD,MA,PYPL,VZ,CRM,DIS,CMCSA",0.367601778,-0.044053286,0.241661883,21
Equal-weighted,"NFLX,NVDA,BABA,BIDU,TWTR,AAPL,FB,GOOG,FSLR,MSFT,BRK-B,JNJ,JPM,V,HD,MA,PYPL,VZ,CRM,ADBE,DIS",0.363154132,-0.043120701,0.241820358,21
Equal-weighted,"NVDA,BABA,BIDU,TWTR,AAPL,AMZN,FB,GOOG,FSLR,MSFT,BRK-B,JNJ,JPM,V,MA,PYPL,VZ,CRM,ADBE,DIS,CMCSA",0.364815688,-0.042881616,0.241887115,21
Equal-weighted,"NFLX,NVDA,BABA,BIDU,TWTR,AAPL,AMZN,FB,GOOG,FSLR,MSFT,BRK-B,JNJ,V,HD,MA,PYPL,VZ,ADBE,DIS,CMCSA",0.380244399,-0.043243051,0.242095148,21
Equal-weighted,"NFLX,NVDA,BABA,BIDU,TWTR,AAPL,AMZN,FB,GOOG,FSLR,MSFT,BRK-B,JNJ,JPM,V,HD,MA,VZ,CRM,ADBE,DIS,CMCSA",0.339652663,-0.044279738,0.242138785,22
Equal-weighted,"NVDA,BABA,BIDU,TWTR,AAPL,AMZN,FB,GOOG,FSLR,BRK-B,JNJ,JPM,V,HD,MA,PYPL,VZ,CRM,ADBE,DIS,CMCSA",0.36039857,-0.04304135,0.242192706,21
Equal-weighted,"NFLX,BABA,BIDU,TWTR,AAPL,AMZN,FB,GOOG,SEDG,MSFT,BRK-B,JNJ,JPM,V,HD,MA,PYPL,VZ,CRM,ADBE,DIS",0.383155685,-0.042345271,0.242200882,21
Equal-weighted,"NFLX,NVDA,BABA,BIDU,TWTR,AAPL,AMZN,FB,GOOG,FSLR,MSFT,BRK-B,JNJ,JPM,HD,MA,PYPL,VZ,ADBE,DIS,CMCSA",0.381906837,-0.043642609,0.242294805,21
Equal-weighted,"NFLX,NVDA,BABA,BIDU,TWTR,AAPL,AMZN,FB,GOOG,FSLR,MSFT,BRK-B,JNJ,JPM,V,PYPL,VZ,CRM,ADBE,DIS,CMCSA",0.384105581,-0.043862697,0.24230278,21
Equal-weighted,"NFLX,NVDA,BABA,BIDU,TWTR,AAPL,FB,FSLR,MSFT,BRK-B,JNJ,JPM,V,HD,MA,PYPL,VZ,CRM,ADBE,DIS,CMCSA",0.356175854,-0.043401761,0.242335348,21
Equal-weighted,"NFLX,NVDA,BABA,BIDU,TWTR,AAPL,AMZN,FB,GOOG,FSLR,MSFT,BRK-B,JNJ,JPM,V,HD,MA,PYPL,VZ,CRM,DIS",0.37117827,-0.043493381,0.242365753,21
Equal-weighted,"NFLX,NVDA,BABA,BIDU,AAPL,AMZN,FB,GOOG,FSLR,MSFT,BRK-B,JPM,V,HD,MA,PYPL,VZ,CRM,ADBE,DIS,CMCSA",0.352950809,-0.038340769,0.242501811,21
Equal-weighted,"NFLX,NVDA,BABA,BIDU,TWTR,AAPL,AMZN,FB,GOOG,FSLR,MSFT,BRK-B,JNJ,HD,MA,PYPL,VZ,CRM,ADBE,DIS,CMCSA",0.38960358,-0.043844995,0.242549522,21
Equal-weighted,"NFLX,NVDA,BABA,BIDU,TWTR,AAPL,AMZN,FB,GOOG,FSLR,BRK-B,JNJ,JPM,V,HD,PYPL,VZ,CRM,ADBE,DIS,CMCSA",0.379688464,-0.044022432,0.242608371,21
Equal-weighted,"NFLX,NVDA,BABA,BIDU,AAPL,AMZN,FB,GOOG,FSLR,MSFT,BRK-B,JNJ,JPM,V,HD,MA,PYPL,CRM,ADBE,DIS,CMCSA",0.359711267,-0.038135463,0.242674445,21
Equal-weighted,"NFLX,NVDA,BABA,BIDU,AAPL,AMZN,FB,GOOG,FSLR,MSFT,JNJ,JPM,V,HD,MA,PYPL,VZ,CRM,ADBE,DIS,CMCSA",0.355716342,-0.038181361,0.242692527,21
Equal-weighted,"NFLX,BABA,BIDU,TWTR,AAPL,AMZN,FB,SEDG,MSFT,BRK-B,JNJ,JPM,V,HD,MA,PYPL,VZ,CRM,ADBE,DIS,CMCSA",0.376177407,-0.042626331,0.242715872,21
Equal-weighted,"NFLX,NVDA,BABA,BIDU,TWTR,AAPL,AMZN,FB,FSLR,MSFT,BRK-B,JNJ,JPM,V,HD,MA,PYPL,VZ,CRM,DIS,CMCSA",0.364199991,-0.043774441,0.242880743,21
Equal-weighted,"NVDA,BABA,BIDU,TWTR,AAPL,AMZN,FB,GOOG,FSLR,MSFT,BRK-B,JNJ,JPM,V,HD,MA,PYPL,VZ,CRM,ADBE,DIS",0.363975062,-0.042481445,0.242896576,21
Equal-weighted,"NFLX,NVDA,BABA,BIDU,TWTR,AAPL,AMZN,GOOG,FSLR,MSFT,BRK-B,JPM,V,HD,MA,PYPL,VZ,CRM,ADBE,DIS,CMCSA",0.376357287,-0.04347546,0.242949137,21
Equal-weighted,"NFLX,NVDA,BABA,BIDU,TWTR,AAPL,AMZN,FB,GOOG,FSLR,MSFT,BRK-B,JNJ,JPM,V,MA,PYPL,VZ,ADBE,DIS,CMCSA",0.375089992,-0.043451674,0.243019538,21
Equal-weighted,"NFLX,NVDA,BABA,BIDU,TWTR,AAPL,FB,GOOG,FSLR,MSFT,BRK-B,JNJ,JPM,V,HD,MA,PYPL,VZ,CRM,ADBE,CMCSA",0.358444542,-0.042619756,0.243062675,21
Equal-weighted,"NFLX,NVDA,BABA,TWTR,AAPL,AMZN,FB,GOOG,FSLR,MSFT,BRK-B,JNJ,JPM,V,HD,MA,PYPL,VZ,CRM,ADBE,DIS,CMCSA",0.341135251,-0.042009163,0.243116263,22
Equal-weighted,"NFLX,NVDA,BABA,BIDU,TWTR,AAPL,AMZN,GOOG,FSLR,MSFT,BRK-B,JNJ,JPM,V,HD,MA,PYPL,CRM,ADBE,DIS,CMCSA",0.383117745,-0.043270155,0.243121771,21
Equal-weighted,"NFLX,NVDA,BABA,BIDU,TWTR,AAPL,AMZN,GOOG,FSLR,MSFT,JNJ,JPM,V,HD,MA,PYPL,VZ,CRM,ADBE,DIS,CMCSA",0.37912282,-0.043316052,0.243139853,21
Equal-weighted,"NFLX,BABA,BIDU,AAPL,AMZN,FB,GOOG,FSLR,SEDG,MSFT,BRK-B,JNJ,JPM,V,HD,MA,VZ,CRM,ADBE,DIS,CMCSA",0.339219507,-0.038364343,0.24318018,21
Equal-weighted,"NFLX,NVDA,BABA,BIDU,TWTR,AAPL,AMZN,FB,GOOG,FSLR,MSFT,BRK-B,JNJ,V,MA,PYPL,VZ,CRM,ADBE,DIS,CMCSA",0.382786735,-0.04365406,0.243274255,21
Equal-weighted,"NFLX,NVDA,BIDU,TWTR,AAPL,AMZN,FB,GOOG,FSLR,MSFT,BRK-B,JNJ,JPM,V,HD,MA,PYPL,VZ,CRM,ADBE,DIS,CMCSA",0.382635891,-0.044065999,0.243285117,22
Equal-weighted,"NFLX,NVDA,BABA,BIDU,TWTR,AAPL,AMZN,FB,GOOG,FSLR,MSFT,BRK-B,JNJ,JPM,V,HD,PYPL,VZ,CRM,ADBE,DIS",0.383264955,-0.043462527,0.243312241,21
Equal-weighted,"NFLX,NVDA,BABA,BIDU,TWTR,AAPL,AMZN,FB,GOOG,FSLR,BRK-B,JNJ,JPM,V,HD,MA,PYPL,VZ,ADBE,DIS,CMCSA",0.370672874,-0.043611409,0.243325129,21
Equal-weighted,"NVDA,BABA,BIDU,TWTR,AAPL,AMZN,FB,FSLR,MSFT,BRK-B,JNJ,JPM,V,HD,MA,PYPL,VZ,CRM,ADBE,DIS,CMCSA",0.356996783,-0.042762505,0.243411566,21
